ID,name,year,occ,loc,state,studentflag,SOC,main,sub
7180,Johnny Marigliano,2011,pizza maker,"Brooklyn, New York",new york,,,9999,9999
7181,Jean Dupon,2011,college chemistry instructor,"San Carlos, California",california,,,9999,9999
7182,Ron Roberts,2011,poker impresario,"Pompano Beach, Florida",florida,,,9999,9999
7183,Molly Rosenbusch,2011,night court clerk,"Twin Lakes, Idaho",idaho,,,9999,9999
7184,Mike Huijon,2011,medical student,"Pittsburgh, Pennsylvania",pennsylvania,,11-MedicalStu,11,MedicalStu
3432,Jeffrey Gerlomes,2007,freshman,"Napa, California",california,TRUE,,9999,9999
7186,Kristi Springer,2011,proposal writer,"Naperville, Illinois",illinois,,,9999,9999
7187,Roger Mueller-Kim,2011,high school social studies teacher,"Dublin, California",california,,,9999,9999
623,Fred Ramen,1997,assistant editor,"New York City, New York",new york,,,9999,9999
875,Jim Henderson,1996,attorney,"Sacramento, California",california,,23-1011,23,1011
622,Brad Rutter,2000,TV quiz show host,"Lancaster, Pennsylvania",pennsylvania,,,9999,9999
872,Jamie Ball,2005,attorney,"North Hills, California",california,,23-1011,23,1011
1225,Brad Smith,1996,newspaper reporter,"Winnetka, California",california,,27-3022,27,3022
873,Jim O'Malley,2005,retired police sergeant,"the Bronx, New York",new york,,,9999,9999
620,Jim Vercolen,1995,part-time teacher,"Rochester, New York",new york,,25-MiscTeacher,25,MiscTeacher
8549,Tory Metzger,1985,script reader,"Raleigh, North Carolina",north carolina,,,9999,9999
870,Mark Dawson,2001,business manager,"Chamblee, Georgia",georgia,,,9999,9999
8019,John Matthews,2012,camp counselor and law student,"McLean, Virginia",virginia,,56-MiscStudent,56,MiscStudent
8018,Matt Bibb,2012,administrative assistant,"North Hollywood, California",california,,,9999,9999
8017,Jennifer Hughs,2012,bookstore manager,"New York, New York",new york,,41-1012,41,1012
627,Bob Devlin,1985,industrial training director,"Pittsburgh, Pennsylvania",pennsylvania,,,9999,9999
8015,Craig Chern,2012,assistant principal,"Wall Township, New Jersey",new jersey,,,9999,9999
871,Marielsa Ruiz,2001,flight attendant,"New York, New York",new york,,,9999,9999
8013,Amanda Burton,2012,graduate student of library science,"Chillicothe, Ohio",ohio,,56-MiscStudent,56,MiscStudent
8012,Stephanie Jass,2012,history professor,"Milan, Michigan",michigan,,,9999,9999
8011,Clint Stiffler,2012,attorney,"Dallas, Texas",texas,,23-1011,23,1011
626,Claudia Wolfe,1985,advertising copywriter,"Chevy Chase, Maryland",maryland,,27-3043,27,3043
7456,Andrew Bach,2011,lawyer,"Columbia, Missouri",missouri,,23-1011,23,1011
4592,Chad Belyeu,2008,film student,"Groves, Texas",texas,,56-MiscStudent,56,MiscStudent
7454,Maggie Diamond,2011,university development writer,"St. Louis, Missouri",missouri,,,9999,9999
7455,Edgar Mihelic,2011,educator,"Chicago, Illinois",illinois,,,9999,9999
7452,Tim Wagner,2011,graduate student of meteorology,"Madison, Wisconsin",wisconsin,,56-MiscStudent,56,MiscStudent
625,Renニ_ Garcia,1985,law firm purchasing agent,"Culver City, California",california,,,9999,9999
7450,Susan Gliner,1990,attorney,"the Bronx, New York",new york,,23-1011,23,1011
2036,Amy Rosier,2001,consultant,"Houston, Texas",texas,,59-Consultant,59,Consultant
1220,Maria Wenglinsky,2005,teacher,"Salt Lake City, Utah",utah,,25-MiscTeacher,25,MiscTeacher
4590,Noah Kaye,2008,solar energy lobbyist and grad student,"Washington, D.C",washington,,56-MiscStudent,56,MiscStudent
7458,Ryan Fox,2011,graduate student in mathematics education,"Athens, Georgia",georgia,,56-MiscStudent,56,MiscStudent
7459,Amy George,2011,geographic information systems analyst,"Richmond, Virginia",virginia,,,9999,9999
4591,Susan Forman,2008,homemaker and former attorney,"Waccabuc, New York",new york,,,9999,9999
4596,Jean Doolittle,2008,tech trainer,"Ham Lake, Minnesota",minnesota,,,9999,9999
4849,Eddie Gillan,2008,pilot,"Boulder, Colorado",colorado,,,9999,9999
4594,Christa Franklin Ishino,2008,homemaker and freelance editor,"Northville, Michigan",michigan,,,9999,9999
4595,Emily Ullman,2008,law student,"Palisades, New York",new york,,23-LawStudent,23,LawStudent
2749,Lionel Goldbart,1986,part-time newsstand clerk,"Miami Beach, Florida",florida,,,9999,9999
4845,Kitty Estopinal,1999,assistant district attorney,"Shreveport, Louisiana",louisiana,,23-1011,23,1011
4598,Buffy Thoms,2008,schoolteacher,"Watson, Louisiana",louisiana,,25-2021,25,2021
8291,Ryan Truchelut,2013,meterologist and graduate student,"Tallahassee, Florida",florida,,56-MiscStudent,56,MiscStudent
4599,Michael Guard,2008,financial manager,"Atlanta, Georgia",georgia,,,9999,9999
4734,Jake Marini,2008,university administrator and event planner,"Ardmore, Pennsylvania",pennsylvania,,,9999,9999
8290,Anne Ellis,1992,managing editor,"Madison, New Jersey",new jersey,,27-3041,27,3041
4735,Tim Bobinski,2008,U.S. Air Force pilot,"South Milwaukee, Wisconsin",wisconsin,,,9999,9999
8293,Rebecca Rider,2013,office supply sales assistant,"Fresh Meadows, New York",new york,,,9999,9999
8292,Tom Carroll,2013,court officer lieutenant,"White Plains, New York",new york,,,9999,9999
2039,Ben Martin,2001,attorney,"Washington, D.C",washington,,23-1011,23,1011
8295,Cindy Cullen,1992,graduate student,"Clark, New Jersey",new jersey,,56-GradStu,56,GradStu
4738,Mandy Loy,2008,freelance editor and graphic designer,"Richmond, Virginia",virginia,,,9999,9999
8294,Brian Daner,2013,Congressional attorney,"Washington, D.C",washington,,,9999,9999
4739,Chris Flood,2008,Ph.D. student in French studies,"Van Nuys, California",california,,56-MiscStudent,56,MiscStudent
8297,Michael Carvaines,2013,independent filmmaker,"Parma, Ohio",ohio,,,9999,9999
8296,Jim Weinstein,1992,advertising executive,"Los Angeles, California",california,,11-2011,11,2011
393,Ann Taliaferro Curtaz,1996,executive secretary,"San Carlos, California",california,,,9999,9999
392,Rick Blumenfeld,1996,research attorney,"Albuquerque, New Mexico",new mexico,,,9999,9999
391,Ron Jin,1996,school librarian,"San Francisco, California",california,,25-4021,25,4021
390,Michael Dupニ_e,1996,attorney,"Cleveland, Ohio",ohio,,23-1011,23,1011
396,Lindsay Peet,1999,plumbing contractor,"Studio City, California",california,,,9999,9999
395,Christian De Jong,1999,customer service representative,"Los Angeles, California",california,,,9999,9999
394,Michael Rooney,1999,college instructor,"Pasadena, California",california,,25-Prof,25,Prof
399,John Kelly,1992,retired Air Force officer,"Austin, Texas",texas,,,9999,9999
398,Ryan Holznagel,1994,writer,"Forest Grove, Oregon",oregon,,27-Writer,27,Writer
2309,Jeff Kohlberg,1989,professor,"Philadelphia, Pennsylvania",pennsylvania,,25-Prof,25,Prof
2308,Julie Dock,1989,editor,"Torrance, California",california,,,9999,9999
4729,Robin Woods,2008,software developer,"Aurora, Colorado",colorado,,15-1131CU,15,1131CU
4728,Gretchen Wahl,2008,freelance magazine writer,"Chicago, Illinois",illinois,,,9999,9999
2301,Bob Bearse,1988,software quality analyst,"Chicago, Illinois",illinois,,,9999,9999
2300,Jonathan Santore,1988,composer and graduate student,"Greeneville, Tennessee",tennessee,,56-MiscStudent,56,MiscStudent
2303,Peter Gay,1993,graphic designer,"Stoughton, Massachusetts",massachusetts,,27-1024,27,1024
2302,Matt Giers,1993,political science student,"New Albany, Indiana",indiana,,56-MiscStudent,56,MiscStudent
2305,Mark Wasley,1991,computer consultant,"Atlanta, Georgia",georgia,,15-1131CU,15,1131CU
2304,Steven McKenna,1993,director of banquets,"Holyoke, Massachusetts",massachusetts,,,9999,9999
4723,Jason Dizon,2008,attorney,"Woodside, New York",new york,,23-1011,23,1011
2306,Maggie Walker,1991,public relations consultant,"Los Angeles, California",california,,59-Consultant,59,Consultant
5847,Jennifer Pasche,2002,homemaker,"McHenry, Illinois",illinois,,Unemployed,Unemployed,9999
5846,Ayesha Black,2002,student,"Los Angeles, California",california,,56-MiscStudent,56,MiscStudent
5845,Andrew Woolsey,2002,production assistant,"Los Angeles, California",california,,,9999,9999
5844,James Pethokoukis,2002,journalist,"Chicago, Illinois",illinois,,27-3022CU,27,3022CU
5843,Amanda Waterman,2002,software engineer,"Raleigh, North Carolina",north carolina,,15-1131CU,15,1131CU
5842,Todd Hellman,2002,attorney,"Lakeland, Florida",florida,,23-1011,23,1011
5841,Richard Wiggs,2009,architect,"Memphis, Tennessee",tennessee,,,9999,9999
5840,Sarah Smee,2009,medical editor,"Beltsville, Maryland",maryland,,,9999,9999
5849,Laura Dickinson,2002,associate professor,"Laurel, Maryland",maryland,,25-Prof,25,Prof
5848,Thom Morrissey,2002,account manager,"Tustin, California",california,,,9999,9999
3748,Anthony DiMarco,2000,government representative,"Tallahassee, Florida",florida,,,9999,9999
3749,Nicole Stouder,2000,systems developer,"Sunnyside, New York",new york,,,9999,9999
3746,Lenore Garon,2007,lawyer,"Falls Church, Virginia",virginia,,23-1011,23,1011
3747,Beth White,2000,communications director,"Dunbar, West Virginia",virginia,,57-CommGeneral,57,CommGeneral
3744,Sharon O'Quinn,2000,retail manager,"Ogunquit, Maine",maine,,41-1012,41,1012
3745,Jamil Muhammad,2007,marriage educator,"Cincinnati, Ohio",ohio,,,9999,9999
3742,Bill Wilson,2007,business manager,"Clifton Park, New York",new york,,,9999,9999
3743,Carol Gerber,2007,legal technology manager,"Red Bank, New Jersey",new jersey,,,9999,9999
3740,Rebecca Fisher,2000,librarian,"Ardencroft, Delaware",delaware,,25-4021CU,25,4021CU
3741,Ken Boulton,2000,high school teacher,"Imperial Beach, California",california,,,9999,9999
4620,Eugene Hung,2008,software engineer,"San Jose, California",california,,15-1131CU,15,1131CU
4621,Andrew Sprouse,2008,historic preservationist,"Durham, North Carolina",north carolina,,,9999,9999
4622,Arianna Kelly,2008,law student,"Somerville, Massachusetts",massachusetts,,23-LawStudent,23,LawStudent
4623,Brandon Jones,2008,culinary student,"Chicago, Illinois",illinois,,56-MiscStudent,56,MiscStudent
4624,Stephen Fineman,2008,science teacher,"Morristown, New Jersey",new jersey,,,9999,9999
4625,Chris Dixon,2008,sales associate,"Fort Lauderdale, Florida",florida,,,9999,9999
4626,Jennah Durant,2008,public affairs specialist,"Dallas, Texas",texas,,,9999,9999
4627,Lisa Fritsche,2008,Sunday school director,"Columbia, Missouri",missouri,,,9999,9999
4628,Dave Hampton,1999,student,"Cambridge, Massachusetts",massachusetts,,56-MiscStudent,56,MiscStudent
4629,Laura Bowen,1999,upper-school history teacher,"Wilmington, North Carolina",north carolina,,25-MiscTeacher,25,MiscTeacher
179,Paul Boyer,2004,bartender,"Schenectady, New York",new york,,35-3011,35,3011
178,Pat Healy,1998,index editor,"Concord, California",california,,27-3041,27,3041
177,Stephen McNamara,1998,system manager,"New York City, New York",new york,,,9999,9999
176,Kathleen Hennessey,1998,pollution control board member,"Western Springs, Illinois",illinois,,,9999,9999
175,Catherine Ewen,2004,recent law school graduate,"Berkeley, California",california,,,9999,9999
174,Bill Unterborn,1998,visual merchandiser,"Palmyra, New York",new york,,27-1026,27,1026
173,Eric Swanson,1998,data coordinator,"Washington, D.C",washington,,,9999,9999
172,Cathy Shambaugh,1998,sixth grade teacher,"Berea, Ohio",ohio,,25-MiscTeacher,25,MiscTeacher
171,"Zeke Sevilla, Jr.",111990,lawyer,"Vienna, Virginia",virginia,,23-1011,23,1011
170,Keith Walker,1987,attorney,"Pomona, California",california,,23-1011,23,1011
7218,Lindsey Thiesfeld,2011,sophomore,"Clarendon Hills, Illinois",illinois,TRUE,,9999,9999
7219,Idrees Kahloon,2011,junior,"Lexington, Kentucky",kentucky,TRUE,,9999,9999
7210,Kate Wadman,2011,junior,"Tucson, Arizona",arizona,TRUE,,9999,9999
7211,Christian Ie,2011,senior,"Renton, Washington",washington,TRUE,,9999,9999
7212,Kailyn LaPorte,2011,sophomore,"Decatur, Georgia",georgia,TRUE,,9999,9999
7213,Steven Ho,2011,junior,"Pittsburgh, Pennsylvania",pennsylvania,TRUE,,9999,9999
7214,Raphie Cantor,2011,sophomore,"San Diego, California",california,TRUE,,9999,9999
7215,Andrew Van Duyn,2011,junior,"Wheaton, Illinois",illinois,TRUE,,9999,9999
7216,Raya Elias-Pushett,2011,junior,"Aventura, Florida",florida,TRUE,,9999,9999
7217,Nikhil Desai,2011,junior,"Fremont, California",california,TRUE,,9999,9999
6213,Henok Kebede,2009,musician,"Wheaton, Maryland",maryland,,27-2042,27,2042
6212,Clare O'Keeffe,2009,editorial assistant,"Hyannisport, Massachusetts",massachusetts,,43-9081,43,9081
6211,Alyssa McRae,2009,gift card production designer,"Philadelphia, Pennsylvania",pennsylvania,,,9999,9999
6210,John Hashop,2009,actor,"Astoria, New York",new york,,27-2099CU,27,2099CU
6819,Buddy Wright,2010,operations engineer,"Fort Worth, Texas",texas,,,9999,9999
6818,Alexandra Helprin,2010,art history graduate student,"New York, New York",new york,,56-MiscStudent,56,MiscStudent
6811,Randall Johnson,2010,enologist,"Seattle, Washington",washington,,19-1012,19,1012
6813,Brett Garner,2010,office manager,"Bountiful, Utah",utah,,,9999,9999
6812,Gabe Hernandez,2010,content coordinator,"North Hollywood, California",california,,,9999,9999
6814,Megan Kardine,2010,pre-med student,"Glen Mills, Pennsylvania",pennsylvania,,56-MiscStudent,56,MiscStudent
6817,Marvin Shinkman,1986,stamp dealer,"Van Nuys, California",california,,,9999,9999
6816,Robert Wargo,1986,student,"Fairfield, Connecticut",connecticut,,56-MiscStudent,56,MiscStudent
8913,Bob Verini,11990,academic director for a test preparation company,"Los Angeles, California",california,,,9999,9999
8848,Lee May,2014,merchandising manager,"Rowanoke, Virginia",virginia,,,9999,9999
8849,Ilissa Gold,2014,attorney,"Nashville, Tennessee",tennessee,,23-1011,23,1011
8840,Rachel Samberg,2014,academic tutor and performer,"New York, New York",new york,,,9999,9999
8841,Sarah Olson,2014,project coordinator,"El Cerrito, California",california,,57-ProjMgr,57,ProjMgr
8842,Mary Manhardt,2014,documentary film editor,"New York, New York",new york,,,9999,9999
8843,Eric Brach,2014,teacher and author,"Culver City, California",california,,25-MiscTeacher,25,MiscTeacher
8844,Andrew Nelson,2014,antiquarian bookseller,"New Bedford, Massachusetts",massachusetts,,,9999,9999
8845,Carolyn Gawlik,2014,workforce development manager,"Dearborn, Michigan",michigan,,,9999,9999
8846,Julia Dye,2014,vice president of production,"North Hills, California",california,,,9999,9999
8915,Tom Cubbage,1989,attorney,"Washington, D.C",washington,,23-1011,23,1011
7669,Emily Kelly,2012,university librarian,"Somerville, Massachusetts",massachusetts,,25-4021,25,4021
7668,Bruce Vale,2012,business news writer,"Newark, Delaware",delaware,,,9999,9999
7661,Kirby Burnett,2012,poker dealer,"Prior Lake, Minnesota",minnesota,,39-3011,39,3011
7660,Molly Newman,2012,writer and trivia hostess,"Portland, Oregon",oregon,,,9999,9999
7663,Sean O'Connor,2012,attorney,"St. Louis, Missouri",missouri,,23-1011,23,1011
7662,Elizabeth Edwards,2012,graduate student in museum studies,"Hendersonville, Tennessee",tennessee,,56-MiscStudent,56,MiscStudent
7665,Taylor Cope,2012,financial analyst,"Chicago, Illinois",illinois,,,9999,9999
7664,Christen Lee,2012,social enterprise lawyer,"Richmond, California",california,,,9999,9999
7667,Rhonda Hammons,2012,former video store owner,"Winnsboro, Louisiana",louisiana,,,9999,9999
7666,Brendan Graham,2012,soldier and a physician,"San Antonio, Texas",onio,,,9999,9999
1768,Maura O'Keefe,2003,legal assistant,"West Roxbury, Massachusetts",massachusetts,,23-2011,23,2011
1762,Sharon Doodian,1998,lawyer,"Albany, New York",new york,,23-1011,23,1011
1763,Allen Upchurch,1998,mathematics teacher,"Camden, South Carolina",south carolina,,25-MiscTeacher,25,MiscTeacher
1760,Piper Huguley,1998,graduate teaching assistant,"Pittsburgh, Pennsylvania",pennsylvania,,,9999,9999
1761,Sinan Turnacioglu,1998,medical student,"East Brunswick, New Jersey",new jersey,,11-MedicalStu,11,MedicalStu
1766,Patty Leginus,1998,college professor,"Silver Spring, Maryland",maryland,,25-Prof,25,Prof
1767,Phillip Steele,2002,security officer,"Los Angeles, California",california,,33-9032,33,9032
1764,Jessica Ginsburg,1998,executive assistant,"Stamford, Connecticut",connecticut,,43-6011,43,6011
1765,Mark Sheehan,1998,attorney,"Mansfield Center, Connecticut",connecticut,,23-1011,23,1011
692,Ben Camack,1984,film distribution consultant,"Dallas, Texas",texas,,59-Consultant,59,Consultant
693,Deborah Kelly,1984,college professor,"Chevy Chase, Maryland",maryland,,25-Prof,25,Prof
690,Brad Rutter,2000,network administrator,"Lancaster, Pennsylvania",pennsylvania,,,9999,9999
691,Claudia Perry,1997,sports copy editor,"Jersey City, New Jersey",new jersey,,,9999,9999
696,Matt Whitney,2005,high school English teacher,"Santa Barbara, California",california,,,9999,9999
697,Lisa Voss,2005,library assistant,"Lincoln, Nebraska",nebraska,,43-4121,43,4121
694,Larry Caplan,1984,attorney,"Tamarac, Florida",florida,,23-1011,23,1011
695,Karen Olson,1984,energy conservation manager,"Denver, Colorado",colorado,,,9999,9999
699,Leland Kennedy,1984,industrial sculptor,"La Mesa, California",california,,,9999,9999
1548,Ken Rosenau,1997,attorney,"Washington, D.C",washington,,23-1011,23,1011
1549,Jared Poppel,2006,consultant,"Bellevue, Washington",washington,,59-Consultant,59,Consultant
8710,Fidelito Cortes,2013,writer,"Port Jefferson Station, New York",new york,,27-Writer,27,Writer
8711,Elisabeth Houlik,2013,accountant,"Allentown, Pennsylvania",pennsylvania,,13-2011,13,2011
8712,Rich Hansen,2013,attorney,"Chicago, Illinois",illinois,,23-1011,23,1011
8713,A. C. Hawley,2013,graduate student in media studies,"Iowa City, Iowa",iowa,,56-MiscStudent,56,MiscStudent
8714,Cori Wilhelm,2013,college librarian,"Parishville, New York",new york,,25-4021,25,4021
8715,Damian Henri,2013,architect,"Shaker Heights, Ohio",ohio,,,9999,9999
8716,Jason Idalski,2013,web producer,"Ypsilanti, Michigan",michigan,,,9999,9999
8717,Erin Hoesly,2013,preschool teacher,"Fredericksburg, Virginia",virginia,,25-2011,25,2011
8718,Mary Murrell,2013,anthropologist,"Madison, Wisconsin",wisconsin,,19-3091,19,3091
8719,Kathy Johnson,2013,restaurant manager,"Minnetonka, Minnesota",minnesota,,11-9051,11,9051
5618,Kari Caven,2003,retirement representative,"Post Falls, Idaho",idaho,,,9999,9999
5619,Charlotte Renshaw,2003,appraiser,"Milwaukee, Wisconsin",wisconsin,,,9999,9999
5612,Erin Haramoto,2008,lab instructor,"Sunderland, Massachusetts",massachusetts,,,9999,9999
5613,Durant Gipson,2008,recent grad,"Houston, Texas",texas,,,9999,9999
5610,Ty Walker,1986,management analyst,"Middletown, Pennsylvania",pennsylvania,,13-1111,13,1111
5611,Carl Brady,1986,U.S. Navy flight officer,"Pittsburgh, Pennsylvania",pennsylvania,,,9999,9999
5616,Jeff Fowler,2003,writer and actor,"Los Angeles, California",california,,,9999,9999
5617,Joe Ingoglia,2003,Boys & Girls Club director,"Bellingham, Washington",washington,,,9999,9999
5614,Rich Reddick,2003,graduate student,"Austin, Texas",texas,,56-GradStu,56,GradStu
5615,Susan Jensen,2003,lawyer,"Huntington Beach, California",california,,23-1011,23,1011
7116,Teresa Lane,2010,search engine optimization writer,"St. Louis, Missouri",missouri,,,9999,9999
7118,Bob Fulmer,2010,eco-tour guide,"Fort Pierce, Florida",florida,,,9999,9999
6778,Conor Collins,2010,student and volunteer,"Portsmouth, Rhode Island",rhode island,,56-MiscStudent,56,MiscStudent
6779,Karla Ruksys,2010,administrative assistant,"Mount Ephraim, New Jersey",new jersey,,,9999,9999
6774,Nancy West,2010,high school guidance counselor,"Las Vegas, Nevada",nevada,,,9999,9999
6775,Brandon Hathaway,2010,mechanical engineer,"Augusta, Georgia",georgia,,17-2141,17,2141
6776,Emily Bryk,2010,elementary school science teacher,"Brooklyn, New York",new york,,25-MiscTeacher,25,MiscTeacher
6777,David Hoskins,2010,guybrarian,"Jackson, Mississippi",mississippi,,,9999,9999
6770,Jessica Trudeau,2010,graduate student and swim coach,"Barrington, Illinois",illinois,,56-MiscStudent,56,MiscStudent
6771,Ken Burke,2010,real estate appraiser,"Anaheim, California",california,,13-2021,13,2021
6772,Gary Gambino,2010,refinery planning manager,"Oregon, Ohio",ohio,,,9999,9999
6773,Laura Hughes,2010,mom,"New Market, Maryland",maryland,,,9999,9999
258,Chloニ_ White,2005,senior,"Mission Hills, Kansas",kansas,TRUE,,9999,9999
259,Peter Severson,2005,senior,"Sioux Falls, South Dakota",south dakota,TRUE,,9999,9999
252,Leszek Pawlowicz,1991,materials scientist,"Phoenix, Arizona",arizona,,19-2032,19,2032
253,Jerome Vered,1992,writer,"Studio City, California",california,,27-Writer,27,Writer
250,Caitlin Cook,2005,sophomore,"Arden, North Carolina",north carolina,TRUE,,9999,9999
251,Bruce Simmons,1992,graduate student,"Minneapolis, Minnesota",minnesota,,56-GradStu,56,GradStu
257,Orlando Zambrano,2005,junior,"Tampa, Florida",florida,TRUE,,9999,9999
254,Bruce Cox,1989,computer operations analyst,"Lakeside, California",california,,15-Computer,15,Computer
255,Eric Newhouse,1989,student and winner of last year's Teen Tournament,"Sioux City, Iowa",iowa,,56-MiscStudent,56,MiscStudent
3689,Alice Luo,2007,junior,Georgia Institute of Technology,georgia,TRUE,,9999,9999
3683,Sue Wright,2000,,"Columbus, Ohio",ohio,,,9999,9999
3682,George Keller,2000,,Alabama,alabama,,,9999,9999
3681,Peter Dunne,2000,attorney,"New York City, New York",new york,,23-1011,23,1011
